VILLE_VILL,STATUT_ECO,CYCLE,NOM_ECOLE,NB_ELEVES,NB_FILLES,NB_SALLES_,NB_INSTIT,NB_MAITRE_,TYPE_CONST,LATRINES_S,lon,lat,REGION_NOM,PREF_NOM,SPREF_NOM,COM_NOM
Youloungou,Public,Complet,Ecole_mixte_Youloungou,230.000000,92.000000,3.000000,1.000000,2.000000,Dur,Oui,22.58910000000,4.44272000000,Haut_Oubangui,Mbomou,Ouango,Ouango
Ouango,Public,Complet,ECAC,144.000000,70.000000,6.000000,1.000000,3.000000,Dur,Oui,22.54670000000,4.31109000000,Haut_Oubangui,Mbomou,Ouango,Ouango
Falanze,Public,Complet,Ecole_mixte_de_Falanzu,314.000000,128.000000,3.000000,1.000000,4.000000,Dur,Non,22.45720000000,4.29899000000,Haut_Oubangui,Mbomou,Ouango,Ouango
Ouazzoua,Public,Complet,Ecole_mixte_de_Ouazoua,486.000000,158.000000,5.000000,2.000000,4.000000,Dur,Non,22.41740000000,4.26949000000,Haut_Oubangui,Mbomou,Ouango,Ouango
Mbambali,Public,Complet,Ecole_mixte_de_Mbambali,330.000000,140.000000,3.000000,1.000000,2.000000,Dur,Non,22.45280000000,4.37753000000,Haut_Oubangui,Mbomou,Ouango,Ouango
Samanzai,Public,Complet,Ecole_mixte_Samanzai,137.000000,44.000000,2.000000,0.000000,2.000000,Semi_dur,Oui,22.28260000000,4.53816000000,Haut_Oubangui,Mbomou,Gambo,Gambo
Ndebo,Public,Complet,Ecole_mixte_Ndubo,154.000000,54.000000,2.000000,1.000000,2.000000,Semi_dur,Non,22.02500000000,4.69818000000,Haut_Oubangui,Mbomou,Gambo,Gambo
Yengue,Public,Complet,Ecole_mixte_de_Yenguu,59.000000,34.000000,2.000000,1.000000,2.000000,Semi_dur,Non,21.94100000000,4.64508000000,Haut_Oubangui,Mbomou,Gambo,Gambo
Kassamoumbe,Public,Complet,Ecole_mixte_Kassamumbu,215.000000,91.000000,2.000000,0.000000,3.000000,Semi_dur,Non,22.07250000000,4.22888000000,Haut_Oubangui,Mbomou,Gambo,Ngandou
Ngandou,Public,Incomplet,Ecole_Ngandou,162.000000,56.000000,2.000000,1.000000,1.000000,Semi_dur,Non,22.22300000000,4.26540000000,Haut_Oubangui,Mbomou,Gambo,Ngandou
Ouazoua_Bilengo,Public,Complet,Ecole_mixte_de_Ouazoua_Bilengo,120.000000,22.000000,2.000000,0.000000,2.000000,Semi_dur,Non,22.33920000000,4.28852000000,Haut_Oubangui,Mbomou,Gambo,Ngandou
Zime_Plantation,Public,Incomplet,Ecole_Zimu_plantation,0.000000,0.000000,0.000000,0.000000,0.000000,Semi_dur,Non,22.29190000000,4.37244000000,Haut_Oubangui,Mbomou,Gambo,Ngandou
Yappy,Public,Incomplet,Ecole_mixte_de_Yappy,128.000000,53.000000,2.000000,0.000000,2.000000,Semi_dur,Non,22.27140000000,4.27443000000,Haut_Oubangui,Mbomou,Gambo,Ngandou
Labakeze,Public,Complet,Ecole_Labakeze,359.000000,109.000000,6.000000,2.000000,4.000000,Dur,Oui,22.78200000000,5.69766000000,Haut_Oubangui,Mbomou,Bakouma,Bakouma
Loungougba,Public,Complet,Ecole_Loungougba,436.000000,165.000000,6.000000,4.000000,1.000000,Dur,Oui,22.67040000000,4.72972000000,Haut_Oubangui,Mbomou,Ouango,Ouango
Bangassou,Public,Complet,Ecole_mixte_Maliko,1011.000000,537.000000,8.000000,14.000000,2.000000,Dur,Oui,22.79920000000,4.73839000000,Haut_Oubangui,Mbomou,Bangassou,Bangassou
Niakari,Public,Complet,Ecole_mixte_de_Niakari,452.000000,216.000000,6.000000,5.000000,1.000000,Dur,Oui,22.75290000000,4.83885000000,Haut_Oubangui,Mbomou,Bangassou,Sayo_Niakari
Ngombe,Public,Complet,Ecole_Ngombu_de_Ouango,515.000000,200.000000,3.000000,1.000000,3.000000,Dur,Non,22.36910000000,4.12411000000,Haut_Oubangui,Mbomou,Ouango,Ngbandinga
Ndingandigui,Public,Complet,Ecole_mixte_de_Ndingandigui,228.000000,105.000000,3.000000,0.000000,4.000000,Dur,Oui,22.69180000000,4.78514000000,Haut_Oubangui,Mbomou,Bangassou,Sayo_Niakari
Ngamana_Bondo,Public,Complet,Ecole_Gamana_Bondo,237.000000,111.000000,3.000000,1.000000,2.000000,Dur,Oui,22.72610000000,4.73733000000,Haut_Oubangui,Mbomou,Bangassou,Sayo_Niakari
Konon,Public,Complet,Ecole_mixte_de_Konon,136.000000,98.000000,3.000000,0.000000,3.000000,Traditionnel,Non,22.85290000000,6.03764000000,Haut_Oubangui,Mbomou,Bakouma,Bakouma
Fadama,Public,Complet,Ecole_mixte_de_Fadama,229.000000,110.000000,3.000000,1.000000,2.000000,Dur,Non,22.76000000000,5.72434000000,Haut_Oubangui,Mbomou,Bakouma,Bakouma
Nzako,Public,Complet,Ecole_Nzako,846.000000,334.000000,6.000000,3.000000,3.000000,Dur,Non,22.86460000000,6.12371000000,Haut_Oubangui,Mbomou,Bakouma,Bakouma
Ouango,Public,Complet,Ecole_sous_prufectorale_de_Ouango,558.000000,248.000000,9.000000,3.000000,7.000000,Dur,Oui,22.55320000000,4.31613000000,Haut_Oubangui,Mbomou,Ouango,Ouango
Madagbandi,Public,Complet,Ecole_Madagbandi,266.000000,93.000000,4.000000,3.000000,7.000000,Dur,Non,22.54380000000,4.33115000000,Haut_Oubangui,Mbomou,Ouango,Ouango
Nganzi,Public,Incomplet,Ecole_mixte_de_Nganzi,192.000000,76.000000,2.000000,1.000000,1.000000,Dur,Oui,22.62150000000,4.90128000000,Haut_Oubangui,Mbomou,Bangassou,Sayo_Niakari
Ndanda,Public,Incomplet,Ecole_mixte_de_Ndanda,125.000000,46.000000,3.000000,1.000000,2.000000,Dur,Non,22.42030000000,5.06056000000,Haut_Oubangui,Mbomou,Bakouma,Bakouma
Bangassou,Public,Complet,Ecole_prufectorale_fille_Aet_B,1181.000000,1181.000000,9.000000,4.000000,18.000000,Dur,Oui,22.82260000000,4.73606000000,Haut_Oubangui,Mbomou,Bangassou,Bangassou
Bangassou,Public,Complet,Ecole_mixte_Kembeli,400.000000,0.000000,6.000000,5.000000,2.000000,Dur,Non,22.78080000000,4.73534000000,Haut_Oubangui,Mbomou,Bangassou,Sayo_Niakari
Dembia,Public,Complet,Ecole_mixte_de_Dumbia,298.000000,135.000000,3.000000,0.000000,4.000000,Dur,Non,24.45740000000,5.11150000000,Haut_Oubangui,Mbomou,Rafai,Rafai
Guerekindo,Public,Incomplet,Ecole_Guerekindo,86.000000,26.000000,2.000000,0.000000,2.000000,Semi_dur,Non,24.34810000000,5.08172000000,Haut_Oubangui,Mbomou,Rafai,Rafai
Rafai,Public,Complet,Ecole_Rafai_centre,507.000000,224.000000,3.000000,3.000000,4.000000,Dur,Oui,23.93420000000,4.97369000000,Haut_Oubangui,Mbomou,Rafai,Rafai
Ngombi,Public,Complet,Ecole_mixte_de_Ngombi,173.000000,80.000000,3.000000,1.000000,2.000000,Dur,Non,23.23780000000,4.83793000000,Haut_Oubangui,Mbomou,Bangassou,Zangandou
Gbanga,Public,Complet,Ecole_mixte_de_Gbanga,428.000000,198.000000,3.000000,1.000000,2.000000,Dur,Non,23.13910000000,4.83580000000,Haut_Oubangui,Mbomou,Bangassou,Zangandou
Lanome,Public,Complet,Ecole_Lanomu,494.000000,233.000000,3.000000,0.000000,5.000000,Dur,Oui,23.06340000000,4.82891000000,Haut_Oubangui,Mbomou,Bangassou,Zangandou
Gnongofongo_3,Public,Complet,Ecole_mixte_de_Gnongofongo,348.000000,161.000000,3.000000,1.000000,3.000000,Dur,Oui,22.99090000000,4.83872000000,Haut_Oubangui,Mbomou,Bangassou,Zangandou
Han_Hou,Public,Complet,Ecole_mixte_de_Han_Hou,220.000000,110.000000,2.000000,1.000000,3.000000,Semi_dur,Oui,22.92560000000,4.83336000000,Haut_Oubangui,Mbomou,Bangassou,Zangandou
Pombolo,Public,Complet,Ecole_mixte_Pombolo,258.000000,115.000000,5.000000,5.000000,0.000000,Dur,Oui,21.99740000000,4.66941000000,Haut_Oubangui,Mbomou,Gambo,Gambo
Bangassou,Public,Complet,Ecole_d'app._Mixte_Gamou,628.000000,298.000000,5.000000,6.000000,1.000000,Dur,Oui,22.81230000000,4.76078000000,Haut_Oubangui,Mbomou,Bangassou,Bangassou
Bangassou,Prive,Complet,Ecole_Daniel_Comboni,566.000000,277.000000,10.000000,13.000000,0.000000,Dur,Oui,22.83090000000,4.74630000000,Haut_Oubangui,Mbomou,Bangassou,Bangassou
Zime_Fleuve,Public,Complet,Ecole_mixte_Zimu_Fleuve,160.000000,55.000000,3.000000,0.000000,3.000000,Dur,Non,23.24790000000,4.68336000000,Haut_Oubangui,Mbomou,Bangassou,Zangandou
Denguu_1,Public,Complet,Ecole_mixte_de_Dunguu_1,182.000000,78.000000,2.000000,1.000000,2.000000,Dur,Non,23.01400000000,4.77464000000,Haut_Oubangui,Mbomou,Bangassou,Zangandou
Kpatamoto,Public,Complet,Ecole_mixte_de_Mbalazimo,425.000000,190.000000,6.000000,2.000000,4.000000,Dur,Non,22.87820000000,4.82040000000,Haut_Oubangui,Mbomou,Bangassou,Voungba_Balifondo
Tondomozoumo,Public,Complet,Ecole_mixte_de_Gbanga,350.000000,167.000000,5.000000,1.000000,4.000000,Dur,Non,22.49880000000,4.17455000000,Haut_Oubangui,Mbomou,Ouango,Ngbandinga
Mbalagboulo,Public,Incomplet,Ecole_mixte_de_Mbalagboulo,142.000000,69.000000,2.000000,1.000000,2.000000,Semi_dur,Oui,23.18230000000,4.74456000000,Haut_Oubangui,Mbomou,Bangassou,Zangandou
Bolokpaka,public,Complet,Ecole_Bolokpaka,118.000000,59.000000,3.000000,1.000000,3.000000,Semi_dur,Non,19.85900000000,6.48702000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Moroubanda,public,Complet,Ecole_Moroubanda,384.000000,162.000000,3.000000,1.000000,2.000000,Traditionnel,Non,19.83170000000,6.53240000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Lakouetene,public,Complet,Ecole_Lakouetene,0.000000,0.000000,0.000000,0.000000,0.000000,Traditionnel,Non,19.82110000000,6.60980000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Mbres,public,Complet,Ecole_Mbres_Centre,1315.000000,625.000000,11.000000,16.000000,0.000000,Dur,Oui,19.79800000000,6.66693000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Mbres,public,Complet,Ecole_Jardin_Enfants,0.000000,0.000000,0.000000,0.000000,0.000000,Dur,Non,19.79610000000,6.66941000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Mbres,public,Complet,Ecole_Sango_2,222.000000,65.000000,3.000000,2.000000,2.000000,Dur,Oui,19.81510000000,6.72806000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Mbouatoa,public,Complet,Ecole_Mbouatoa,104.000000,57.000000,3.000000,1.000000,3.000000,Traditionnel,Non,19.81990000000,6.74708000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Gbozou,public,Complet,Ecole_Gbozou,0.000000,0.000000,3.000000,1.000000,2.000000,Traditionnel,Non,19.86830000000,6.82773000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Azene,public,Complet,Ecole_Azene,135.000000,45.000000,3.000000,1.000000,2.000000,Traditionnel,Oui,19.89240000000,6.92663000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Lingui_Riouande,public,Complet,Ecole_Lingui_Riouande,247.000000,67.000000,3.000000,4.000000,1.000000,Semi_dur,Oui,19.93280000000,6.98477000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Ramadane,public,Complet,Ecole_Ramadane,207.000000,67.000000,3.000000,2.000000,2.000000,Dur,Oui,19.94280000000,7.06160000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Banyao,public,Complet,Ecole_Banyao,273.000000,133.000000,3.000000,1.000000,2.000000,Traditionnel,Oui,19.98250000000,7.16901000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Yombo_Bac,public,Complet,Ecole_Yombo_Bac,210.000000,86.000000,3.000000,1.000000,3.000000,Traditionnel,Non,20.00390000000,7.19639000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Kotchenguele,public,Complet,Ecole_Kotchenguele,219.000000,95.000000,3.000000,2.000000,2.000000,Semi_dur,Oui,19.75870000000,6.66900000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Maromba,public,Complet,Ecole_Maromba,577.000000,256.000000,3.000000,3.000000,2.000000,Dur,Oui,19.72090000000,6.66879000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Ndiba,public,Complet,Ecole_Mixte_Ndiba_Ngangue,0.000000,0.000000,2.000000,0.000000,2.000000,Traditionnel,Non,19.69380000000,6.66216000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Maoroka,public,Complet,Ecole_Maoroka,428.000000,152.000000,6.000000,2.000000,3.000000,Semi_dur,Oui,19.68160000000,6.66006000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Nguimalet,public,Complet,Ecole_Nguimalet,411.000000,240.000000,3.000000,1.000000,2.000000,Traditionnel,Oui,19.65870000000,6.65823000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Blakadja,public,Complet,Ecole_Blakadja,0.000000,0.000000,3.000000,2.000000,3.000000,Dur,Oui,19.61480000000,6.67696000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Djabrafo,public,Complet,Ecole_Djabrafo,161.000000,90.000000,3.000000,1.000000,2.000000,Traditionnel,Oui,19.56720000000,6.69671000000,Kagas,Nana_Gribizi,MbrÃ¨s,MbrÃ©s
Gazao,public,Complet,Ecole_Gazao,272.000000,107.000000,3.000000,1.000000,4.000000,Traditionnel,Non,19.52340000000,6.69635000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Kabga,public,Complet,Ecole_Kanga,0.000000,0.000000,3.000000,2.000000,1.000000,Dur,Oui,19.46680000000,6.69449000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Doukouma,public,Complet,Ecole_Doukouma,385.000000,142.000000,3.000000,1.000000,3.000000,Traditionnel,Oui,19.37750000000,6.70481000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Bagaza_Kako,public,Complet,Ecole_Bagaza_Kako,432.000000,161.000000,3.000000,3.000000,1.000000,Dur,Non,19.32555600000,6.71416667000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Bagaza_Kako,public,Complet,Ecole_Bagaza_Kako,286.000000,124.000000,3.000000,1.000000,3.000000,Traditionnel,Oui,19.28910000000,6.73248000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Ndenga_3,public,Complet,Ecole_de_Mixte_Ndenga_3,200.000000,159.000000,3.000000,2.000000,2.000000,Dur,Oui,19.25520000000,6.77707000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
PimbikassaÂ¦,public,Complet,Ecole_Mixte_de_PimbikassaÂ¦,0.000000,0.000000,4.000000,1.000000,1.000000,Traditionnel,Oui,19.23670000000,6.80658000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Kpakaya,public,Complet,Ecole_Kpakaya,452.000000,146.000000,3.000000,2.000000,2.000000,Semi_dur,Oui,19.22130000000,6.83720000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Ndomete,public,Complet,Ecole_Mixte_de_Ndomete,497.000000,206.000000,6.000000,3.000000,1.000000,Dur,Oui,19.18990000000,6.90466000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Ndomete,public,Incomplet,Ecole_Maternelle_de_Ndomete,0.000000,0.000000,1.000000,2.000000,0.000000,Dur,Oui,19.18910000000,6.90352000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Ndomete,Prive,Incomplet,Ecole_Privee_Catholique,0.000000,0.000000,2.000000,2.000000,0.000000,Dur,Oui,19.18940000000,6.90396000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Kaga_Bandoro,public,Complet,Ecole_Mixte_de_Bissingale,477.000000,169.000000,4.000000,6.000000,0.000000,Dur,Oui,19.18960000000,6.95037000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Kaga_Bandoro
Banga_1,public,Complet,Ecole_Banga_1,109.000000,60.000000,4.000000,1.000000,3.000000,Dur,Oui,19.25900000000,7.01959000000,Kagas,Nana_Gribizi,Kaga_Bandoro,GrivaÃ¯_Pamia
Ngougaza,public,Complet,Ecole_Ngougaza,0.000000,0.000000,3.000000,1.000000,2.000000,Dur,Oui,19.32930000000,7.02474000000,Kagas,Nana_Gribizi,Kaga_Bandoro,GrivaÃ¯_Pamia
Kaba,public,Complet,Ecole_Mixte_de_Kaba,172.000000,83.000000,2.000000,1.000000,1.000000,Traditionnel,Oui,19.38140000000,7.03035000000,Kagas,Nana_Gribizi,Kaga_Bandoro,GrivaÃ¯_Pamia
NgrevaÂ¦,public,Complet,Ecole_NgrevaÂ¦,0.000000,0.000000,3.000000,1.000000,2.000000,Dur,Oui,19.43540000000,7.05685000000,Kagas,Nana_Gribizi,Kaga_Bandoro,GrivaÃ¯_Pamia
Yangoubanda,public,Complet,Ecole_Yangoubanda,0.000000,0.000000,2.000000,2.000000,1.000000,Traditionnel,Oui,19.64040000000,7.00469000000,Kagas,Nana_Gribizi,Kaga_Bandoro,GrivaÃ¯_Pamia
Kaga_Bandoro,public,Complet,Ecole_Communautaire_Kandji_Mara,392.000000,153.000000,2.000000,9.000000,0.000000,Dur,Oui,19.16620000000,7.01332000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Kaga_Bandoro
Kpokpo,public,Complet,Ecole_Kpokpo,0.000000,0.000000,3.000000,0.000000,0.000000,Semi_dur,Oui,19.13620000000,7.03561000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Botto
Yamissi_1,public,Complet,Ecole_Mixte_de_Yamissi,354.000000,107.000000,6.000000,2.000000,4.000000,Dur,Oui,19.08960000000,7.07075000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Botto
Zando_1,public,Complet,Ecole_Mixte_de_Zando,314.000000,70.000000,4.000000,0.000000,4.000000,Traditionnel,Oui,19.05990000000,7.09012000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Nana_Outa
Patcho,public,Complet,Ecole_Mixte_de_Patcho,0.000000,0.000000,6.000000,0.000000,7.000000,Traditionnel,Oui,19.02680000000,7.11640000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Nana_Outa
Ngoumourou,public,Complet,Ecole_Mixte_de_Ngoumourou,350.000000,106.000000,5.000000,0.000000,5.000000,Traditionnel,Oui,18.97740000000,7.15124000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Nana_Outa
Nana_Outa,public,Complet,Ecole_Nana_Outa,512.000000,203.000000,3.000000,0.000000,9.000000,Semi_dur,Non,18.92380000000,7.19310000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Nana_Outa
Bissikibou,public,Complet,Ecole_Bissikibou,0.000000,0.000000,5.000000,0.000000,7.000000,Dur,Oui,18.88540000000,7.22449000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Nana_Outa
Ouandago,public,Complet,Ecole_Ouandago,1312.000000,580.000000,6.000000,0.000000,9.000000,Dur,Oui,18.84450000000,7.25477000000,YadÃ©,Ouham,Kabo,Ouaki
Konvi_1,public,Incomplet,Ecole_Konvi_1,192.000000,76.000000,3.000000,0.000000,3.000000,Dur,Oui,18.86540000000,7.37000000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Nana_Outa
Vami,public,Complet,Ecole_Vami,218.000000,99.000000,3.000000,0.000000,3.000000,Dur,Oui,18.89550000000,7.43111000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Nana_Outa
Gondava,Public,Incomplet,Ecole_Gondava,204.000000,104.000000,2.000000,0.000000,3.000000,Semi_dur,Oui,18.91800000000,7.44435000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Nana_Outa
Ngribingui,Public,Incomplet,Ecole_Ngribingui,0.000000,0.000000,3.000000,1.000000,2.000000,Traditionnel,Non,19.18710000000,7.01738000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Kaga_Bandoro
God_Boymandja,Public,Complet,Ecole_Godo_2,0.000000,0.000000,3.000000,2.000000,3.000000,Dur,Oui,19.18140000000,7.05404000000,Kagas,Nana_Gribizi,Kaga_Bandoro,GrivaÃ¯_Pamia
Kotangombe,Public,Incomplet,Ecole_Kotangombe,77.000000,33.000000,2.000000,0.000000,3.000000,Traditionnel,Non,19.23650000000,7.08682000000,Kagas,Nana_Gribizi,Kaga_Bandoro,GrivaÃ¯_Pamia
Kaga_Bandoro,Public,Incomplet,Jardin_d'enfant,0.000000,0.000000,0.000000,0.000000,0.000000,Dur,Non,19.18730000000,6.98966000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Kaga_Bandoro
Kaga_Bandoro,Public,Complet,Ecole_Prufectorale_Mixte,789.000000,423.000000,7.000000,5.000000,2.000000,Dur,Oui,19.18410000000,6.99388000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Kaga_Bandoro
Kaga_Bandoro,Public,Complet,Ecole_Boymandja,1579.000000,780.000000,9.000000,20.000000,0.000000,Dur,Oui,19.17720000000,7.00149000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Kaga_Bandoro
Oukara,Public,Complet,Ecole_Ouakara,520.000000,182.000000,6.000000,7.000000,0.000000,Dur,Oui,19.15830000000,6.99784000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Kaga_Bandoro
Botto_2,Public,Complet,Ecole_Yassarandji,0.000000,0.000000,3.000000,0.000000,7.000000,Dur,Oui,19.11730000000,6.97932000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Botto
Doukoumbe_3,Public,Complet,Ecole_Doukoumbe,432.000000,0.000000,3.000000,0.000000,7.000000,Dur,Non,19.04170000000,6.95846000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Botto
Botokom,Public,Complet,Ecole_Botokom,365.000000,0.000000,2.000000,0.000000,5.000000,Dur,Oui,19.01410000000,6.94516000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Botto
Bamatra,Public,Complet,Ecole_Bamatara,422.000000,68.000000,3.000000,0.000000,5.000000,Traditionnel,Non,18.98660000000,6.93175000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Botto
Mission_Catholique,Prive,Complet,Ecole_Mixte_St._Claire,376.000000,166.000000,7.000000,7.000000,0.000000,Dur,Oui,19.17400000000,7.00422000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Kaga_Bandoro
Yagarandji,Public,Complet,Ecole_Yagarandji,0.000000,0.000000,3.000000,2.000000,2.000000,Semi_dur,Oui,19.17110000000,6.86236000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
VremaÂ¦,Public,Complet,Ecole_VremaÂ¦,535.000000,172.000000,3.000000,2.000000,2.000000,Dur,Oui,19.12250000000,6.75333000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Badia,Public,Complet,Ecole_Badia,401.000000,180.000000,6.000000,3.000000,3.000000,Semi_dur,Oui,19.11270000000,6.73019000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Zam_Ali,Public,Complet,Ecole_Zam_Ali,400.000000,102.000000,3.000000,2.000000,2.000000,Traditionnel,Non,19.11310000000,6.71228000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Bayiri_Ousmane,Public,Complet,Ecole_Bayiri_Ousmane,160.000000,62.000000,3.000000,1.000000,2.000000,Traditionnel,Oui,19.11190000000,6.67632000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Mbiti_Bamala,Public,Complet,Ecole_Mbiti_Bamala,412.000000,226.000000,6.000000,4.000000,1.000000,Dur,Oui,19.10740000000,6.55938000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Somboke,Public,Complet,Ecole_Somboke,415.000000,115.000000,6.000000,5.000000,1.000000,Dur,Oui,19.11330000000,6.52536000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Dissikou,Public,Complet,Ecole_Dissoukou,647.000000,242.000000,3.000000,4.000000,2.000000,Dur,Oui,19.14330000000,6.46278000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Ndenga
Balamba,Public,Incomplet,Ecole_de_Balamba,166.000000,95.000000,4.000000,0.000000,4.000000,Traditionnel,Non,19.09530000000,6.93028000000,Kagas,Nana_Gribizi,Kaga_Bandoro,Botto
Abo_Boguirma,Public,Complet,Ecole_Abo_Boguirma,256.000000,47.000000,2.000000,0.000000,2.000000,Traditionnel,Non,14.94348300000,5.48163200000,Equateur,Nana_MambÃ©rÃ©,Abba,Abba
Sagani,Prive,Complet,O_S_Sagani,213.000000,67.000000,3.000000,0.000000,3.000000,Semi_dur,Oui,14.86357400000,5.18759200000,Equateur,Nana_MambÃ©rÃ©,Abba,Abba
Lamy_Bony,Prive,Complet,Ecole_Lamy_Bony,153.000000,47.000000,2.000000,0.000000,3.000000,Semi_dur,Oui,15.03541400000,5.18636100000,Equateur,Nana_MambÃ©rÃ©,Abba,Abba
Abba,Public,Complet,Ecole_Abba,317.000000,117.000000,2.000000,1.000000,1.000000,Semi_dur,Oui,15.15487000000,5.33587000000,Equateur,Nana_MambÃ©rÃ©,Abba,Abba
Camp_Cafe,Prive,Complet,O_S_Camp_Cafe,201.000000,52.000000,6.000000,0.000000,3.000000,Traditionnel,Oui,15.11211000000,5.35048600000,Equateur,Nana_MambÃ©rÃ©,Abba,Abba
Mbartoua_Ndenga,Public,Complet,Ecole_Mbartoua_Ndenga,0.000000,0.000000,2.000000,0.000000,1.000000,Semi_dur,Non,15.04729200000,5.47134500000,Equateur,Nana_MambÃ©rÃ©,Abba,Abba
Ndoke,Prive,Complet,O_S_Ndoku,69.000000,32.000000,1.000000,0.000000,3.000000,Traditionnel,Oui,15.00451500000,5.48574600000,Equateur,Nana_MambÃ©rÃ©,Abba,Abba
DongaÂ¦ke,Prive,Complet,O_S_NdongaÂ¦ke,162.000000,57.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,14.73072400000,5.77407000000,Equateur,Nana_MambÃ©rÃ©,Baboua,Baboua
Nguinze,Public,Incomplet,Ecole_Nguinze,58.000000,18.000000,3.000000,0.000000,2.000000,Traditionnel,Non,14.81440300000,6.13777000000,Equateur,Nana_MambÃ©rÃ©,Baboua,Baboua
Bagari,Prive,Complet,O_S_Bagari,286.000000,108.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,14.73011800000,5.28580600000,Equateur,Nana_MambÃ©rÃ©,Baboua,Baboua
Nguia_Bouar,Public,Complet,Ecole_Nguia_Bouar,253.000000,110.000000,3.000000,0.000000,4.000000,Dur,Non,14.69268400000,5.22229300000,Equateur,Nana_MambÃ©rÃ©,Baboua,Baboua
Garoua_Soungbede,Public,Incomplet,Ecole_Garoua_Soungbede,130.000000,40.000000,3.000000,0.000000,3.000000,Dur,Non,15.19968600000,5.81947600000,Equateur,Nana_MambÃ©rÃ©,Bouar,BÃ©a_Nana
Kella_Bokpane,Public,Incomplet,Ecole_Kella_Bokpane,0.000000,0.000000,3.000000,0.000000,3.000000,Traditionnel,Oui,15.26927800000,5.82017700000,Equateur,Nana_MambÃ©rÃ©,Bouar,BÃ©a_Nana
